Unnamed: 0,charge_density,C,K,M,_SolventAccessibilityC1,_SolventAccessibilityC3,_SolventAccessibilityD1001,_SolventAccessibilityD3001,_SecondaryStrD1001,_ChargeD3100,MoranAuto_Hydrophobicity2,QSOgrant27,embed_0_51,embed_1_57
0.014044036349163557,-0.7119937438356826,-0.5173405620607668,-0.5879030777764326,0.03507026056865297,-0.013874896758929322,0.49638803167021,-0.923530670809932,0.04711845515239472,1.074928037203336,1.542768982697528,-0.10338136744813113,0.5255724401701635,1.8116858836606493,1.8102136260949575
1.3328682869004154,-0.3105049644544624,-0.5173405620607668,-0.4700766410923741,0.3448955444849925,0.685574582064268,0.3763933923614552,-0.8189279933920571,-0.007812450447374117,0.4643904957832186,0.4049348175713582,0.20615018625277207,0.417258718110364,0.1104640322292693,-1.5432537380486442
1.105809739510509,-1.2340893669691269,2.3157288140059458,-0.8760820654510141,-0.7226980229143734,-0.013874896758929322,1.1810633265495774,-0.923530670809932,-0.4060966381081028,-0.4749596302474716,0.9527925096436816,0.3642804365130162,-0.2983254437708241,0.270655821298182,-1.163847661843692
0.4802769034205316,0.4760524382222212,-0.5173405620607668,-0.23799697277911866,-0.7226980229143734,1.4896146371600938,-1.0494252629543404,-0.6128948198275089,0.14424266505343547,-0.4196236594812989,-0.9014789845850784,1.380351406270329,1.4921386102501524,0.550512458708181,1.4690646083429977
0.1827673838167616,1.033114343906741,-0.5173405620607668,1.872516592874836,-0.7226980229143734,0.8424604464732096,-1.0070742137865445,1.870843810991616,2.022523732999839,-0.3756591906670747,-0.9014789845850784,0.9025961820798044,1.593367340608158,-0.4334855497128393,1.4414924593367822
-1.5080559493159762,-0.273423075468855,0.7023942408720112,-0.8760820654510141,1.2346742976882483,-0.4518479349005573,-0.3718084762696061,0.1424015408456081,-0.46903537393597106,-0.3243272698839825,1.2758686429169683,1.4476408744661775,-1.4175502480009776,-0.9410176139729836,0.4404671214999544
0.09885444239005724,-0.30010242163105794,2.0062941118098707,0.04803809186254584,-0.7226980229143734,0.2018431668033654,0.15052113013321033,-0.9059250647547628,-0.051878931410189705,0.11291498826841027,1.2608710124682123,0.441663324938242,0.44901375286013095,-2.8019469864673163,-2.638026260046604
-1.1221461652145552,-1.1533357504649813,-0.5173405620607668,-0.8760820654510141,0.7453899410561518,-0.3145728035427341,0.6516752119521284,0.3075928805434348,-0.566581048585859,-0.4911359921791169,0.24163309230180366,1.3971737733192908,0.2368717711128909,1.164531690910033,0.9373028938417484
-0.698991599624276,0.5148462813442287,-0.5173405620607668,-0.4059376103576099,-0.7226980229143734,0.2606753659567185,-0.8094359843368304,-0.3446075888156279,0.3730980236775365,0.6943030458117019,-0.9014789845850784,0.4483922717578269,0.6448959335075706,0.8568333753265818,1.5126828020941117
-0.023200745139694525,0.6115850465895064,-0.5173405620607668,1.0045850850489741,-0.7226980229143734,-0.4257002908324004,-0.4353350500212998,0.4902312172328708,-0.6128016827094498,-0.14870963762607087,0.8862437905618328,-1.5030023059217803,0.4053314658929552,-0.004598061220310537,-0.6944008361203681
0.5188678818306737,-0.5609513079252565,1.2568590714863592,-0.33465216951312265,-0.010968977981462841,-0.40608955778128303,1.2304728839120056,-0.6987023232135141,-0.7173717698401266,-0.02098044316580237,1.157115628300948,0.31381333536612976,0.14028141661721086,-0.4551351782146069,-0.15880524183705794
-0.3260950524286006,-0.4660963225288616,-0.5173405620607668,-0.5038434288608155,2.213477905026677,-0.4518479349005573,0.21404770388490407,-0.18806044308182565,-0.6641267232357471,-0.6579447144742514,0.8404147943821848,2.3896934292080565,0.6016214158469729,1.2416733449579858,1.4960923655748617
1.8341022739251682,0.8167221396662533,-0.5173405620607668,-0.4294314335933244,-0.7226980229143734,0.09071567951369842,-0.1388777058467284,-0.38632177253192973,-0.6251178192590996,-0.5912372417561299,-0.9014789845850784,-0.4364642350175814,-0.041124953646707686,-0.2635950713487093,0.5398157281489327
-0.497062061431672,-0.06471764612140812,-0.5173405620607668,-0.4506920036697504,0.39586755859404893,0.24760154392264005,-0.20946278779305494,-0.42407072965922976,-0.6362632203952846,-0.6102965196755933,0.0938776912779106,0.18932781920381006,0.6318473156970721,1.0081737536939082,-0.3002998327801406
-1.031053506874336,-0.023111592994732196,0.6085684868002591,0.15460893262379052,-0.7226980229143734,-0.15768693913379211,0.07993604818688378,-0.569356631880266,-0.6791589659446352,1.164378513825355,-0.09753805901405042,-0.9680510337647849,0.5923446641223215,0.7357869388508432,-0.86500862865996
-0.783353273358075,-0.07658692811951283,-0.5173405620607668,-0.8760820654510141,-0.7226980229143734,1.18237981935925,0.21404770388490407,0.8032462041686952,-0.46903537393597106,1.010382751476078,-0.9014789845850784,0.764652772278315,1.3812253588609178,0.09205293649652327,0.4325639582466097
